"branch_id","mu","Lambda","sorted_position","n_halfwaves_left","n_halfwaves_right","nearest_left_reference_family","nearest_right_reference_family","left_bending_energy_fraction","right_bending_energy_fraction","localization_ratio","arm_bias","left_tip_amplitude_fraction","right_tip_amplitude_fraction"
"bending_desc_02","0.012500000000000001","3.9240962277470057","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.01375","3.9235734854193272","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.016250000000000001","3.9223824580114313","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.018749999999999999","3.9209993121218654","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.021250000000000002","3.9194270210335871","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.02375","3.9176687868753799","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.025000000000000001","3.9167210496681619","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.026249999999999999","3.9157281134678454","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.028750000000000001","3.9136089026314145","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.03125","3.9113151370270711","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.033750000000000002","3.9088511825836791","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.036249999999999998","3.9062214332240641","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.037499999999999999","3.904845786936308","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.03875","3.9034304500807813","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.041250000000000002","3.9004832367759534","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.043749999999999997","3.8973843839985363","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.046249999999999999","3.8941391121223559","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.048750000000000002","3.8907522990181818","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.050000000000000003","3.8890073224025805","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.051249999999999997","3.8872289256496764","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.053749999999999999","3.8835741737757674","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.056250000000000001","3.8797930173518798","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.058749999999999997","3.8758903051369176","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.061249999999999999","3.8718712054105393","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.0625","3.8698194904863077","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.063750000000000001","3.8677404354709153","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.066250000000000003","3.8635028418159441","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.068750000000000006","3.8591631354263232","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.071249999999999994","3.8547260769820393","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.073749999999999996","3.8501958571926842","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.074999999999999997","3.8478972659792032","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.087499999999999994","3.8238079276667407","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.088749999999999996","3.8212995382313881","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.091249999999999998","3.8162346306043853","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.09375","3.8111083113516595","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.096250000000000002","3.8059240709196898","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.098750000000000004","3.8006852392794417","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.10000000000000001","3.7980463520451742","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.10125000000000001","3.7953948747561834","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.10375","3.7900558523980896","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.10625","3.7846713243826375","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.10875","3.7792438830208459","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.11125","3.773776140024041","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.1125","3.7710281940119246","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.11375","3.7682710464324027","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.11625000000000001","3.7627306361758515","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.11874999999999999","3.7571572640597428","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.12125","3.7515535909392472","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.12375","3.7459213390660708","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.125","3.7430952117935408","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.12625","3.7402627881621666","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.12875","3.7345796514977465","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.13125000000000001","3.7288741858923675","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.13375000000000001","3.7231480003073325","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.13625000000000001","3.7174028132040426","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.13750000000000001","3.7145237444619035","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.13875000000000001","3.7116403233470758","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.14124999999999999","3.7058621841075157","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.14374999999999999","3.7000696119476366","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.14624999999999999","3.6942642409796109","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.14874999999999999","3.6884473495399028","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.14999999999999999","3.6855351374615468","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.15125","3.6826203362441268","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.15375","3.6767845264581265","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.15625","3.6709411330322261","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.15875","3.665090918490685","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.16125","3.6592354651491359","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.16250000000000001","3.6563058971122757","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.16375000000000001","3.653375452730673","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.16625000000000001","3.647512104476839","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.16875000000000001","3.641646124515864","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.17125000000000001","3.635778835543455","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.17374999999999999","3.6299107217815245","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.17499999999999999","3.6269765146722599","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.17624999999999999","3.6240424906256701","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.17874999999999999","3.6181752780983447","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.18124999999999999","3.6123099365946918","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.18375","3.6064469192507911","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.18625","3.600586651444341","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.1875","3.5976579756021767","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.18875","3.594730317125439","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.19125","3.5888782626795432","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.19375000000000001","3.5830311965135624","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.19625000000000001","3.5771897221394795","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.19875000000000001","3.5713543183515388","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.20000000000000001","3.5684389096893296","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.20125000000000001","3.5655253476912594","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.20374999999999999","3.5597033763546384","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.20624999999999999","3.5538889191046565","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.20874999999999999","3.5480825186474538","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.21124999999999999","3.5422842181843013","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.21249999999999999","3.5393884748244808","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.21375","3.5364949622636463","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.21625","3.5307148357148965","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.21875","3.5249444900002094","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.22125","3.5191838613834383","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.22375","3.5134332208148145","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.22500000000000001","3.5105620552406682","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.22625000000000001","3.5076937182041164","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.22875000000000001","3.50196468754935","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.23125000000000001","3.4962467181304877","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.23375000000000001","3.4905404822929293","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.23624999999999999","3.4848458395292834","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.23749999999999999","3.4820030627014287","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.23874999999999999","3.4791630335919153","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.24124999999999999","3.4734923918475773","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.24374999999999999","3.4678342957616128","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.24625","3.4621888106656153","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.24875","3.4565562909163434","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.25","3.4537450063946245","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.25124999999999997","3.4509364790156853","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.25374999999999998","3.4453300228173669","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.25624999999999998","3.4397370023401566","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.25874999999999998","3.4341573678890138","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.26124999999999998","3.4285917378259851","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.26250000000000001","3.4258141882453907","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.26374999999999998","3.4230398487311668","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.26624999999999999","3.4175014369442525","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.26874999999999999","3.4119779428865122","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.27124999999999999","3.4064678740759788","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.27374999999999999","3.400972580337986","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.27500000000000002","3.3982305979575349","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.27625","3.3954918389440136","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.27875","3.3900257694129206","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.28125","3.3845740142640275","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.28375","3.3791367957014016","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.28625","3.3737148095980678","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.28749999999999998","3.371009555147606","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.28875000000000001","3.3683076355309272","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.29125000000000001","3.3629158656644877","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.29375000000000001","3.3575384168888487","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.29625000000000001","3.3521766017931429","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.29875000000000002","3.3468295566425725","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.29999999999999999","3.3441620214407313","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.30125000000000002","3.341498549374637","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.30375000000000002","3.3361818328605817","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.30625000000000002","3.3308807397328475","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.30875000000000002","3.3255957393424227","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.31125000000000003","3.3203253079056858","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.3125","3.3176958684815485","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.31374999999999997","3.3150705323447669","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.31624999999999998","3.3098316258211109","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.31874999999999998","3.304607841574752","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.32124999999999998","3.2993994119408159","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.32374999999999998","3.2942070077567407","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.32500000000000001","3.291616801813003","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.32624999999999998","3.2890296368206169","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.32874999999999999","3.2838686519730516","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.33124999999999999","3.2787228804290871","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.33374999999999999","3.2735927002214922","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.33624999999999999","3.2684777353254848","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.33750000000000002","3.2659265581132346","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.33875","3.2633791789930289","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.34125","3.2582955021872935","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.34375","3.2532277840227768","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.34625","3.2481753771644062","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.34875","3.2431393182914712","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.34999999999999998","3.2406266811754407","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.35125000000000001","3.2381179338164774","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.35375000000000001","3.2331130073151422","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.35625000000000001","3.2281229655006669","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.35875000000000001","3.2231490431545669","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.36125000000000002","3.2181903619163679","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.36249999999999999","3.2157169340714078","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.375","3.1911956172945932","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.38750000000000001","3.1670601695887788","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.40000000000000002","3.1433071557461165","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.41249999999999998","3.1199321836379585","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.41375000000000001","3.1176152222220122","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.41625000000000001","3.112993388172463","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.41875000000000001","3.1083855482539029","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.42125000000000001","3.1037920094470883","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.42375000000000002","3.0992145371016191","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.42499999999999999","3.0969305677214516","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.42625000000000002","3.0946509993418698","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.42875000000000002","3.0901020707566742","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.43125000000000002","3.0855683984396398","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.43375000000000002","3.0810483202501273","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.43625000000000003","3.076544352307014","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.4375","3.0742982629012405","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.43874999999999997","3.0720537651700148","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.44124999999999998","3.0675794948846042","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.44374999999999998","3.0631170266294849","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.44624999999999998","3.058671172635496","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.44874999999999998","3.0542381042385958","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.45000000000000001","3.0520263437317063","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.45124999999999998","3.0498196749146778","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.45374999999999999","3.0454161491295766","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.45624999999999999","3.0410252675563547","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.45874999999999999","3.0366500103249034","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.46124999999999999","3.0322876240723504","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.46250000000000002","3.0301118584372162","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.46375","3.0279405640504784","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.46625","3.0236061207362579","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.46875","3.0192874705461006","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.47125","3.0149814489402602","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.47375","3.0106902109092544","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.47499999999999998","3.0085498440537126","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.48749999999999999","2.9873303952624783","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.5","2.9664495673902174","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.51249999999999996","2.9458972463063109","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.52500000000000002","2.9256704325169518","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.53749999999999998","2.9057599407856514","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.55000000000000004","2.8861605107630073","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.5625","2.8668609677545511","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.57499999999999996","2.8478541910168365","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.58750000000000002","2.8291412924209589","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.59999999999999998","2.8107041328513542","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.61250000000000004","2.7925441616025473","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.625","2.7746398141600022","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.63749999999999996","2.7569892170863062","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.65000000000000002","2.7395944216214572","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.66249999999999998","2.7224291069504418","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.67500000000000004","2.7054964997529396","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.6875","2.6887642991301615","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.69999999999999996","2.6722497619391836","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.71250000000000002","2.655923085390004","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.72499999999999998","2.6397638488775597","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.73750000000000004","2.6238062211400703","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.75","2.6079281100813758","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.76249999999999996","2.5922162347785931","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.77500000000000002","2.5766097669049026","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.78749999999999998","2.5611205366475214","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.80000000000000004","2.5456688365110045","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.8125","2.5302216474127239","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.82499999999999996","2.5147121178918286","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.83750000000000002","2.4991118875336404","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.84999999999999998","2.4834981622682744","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.86250000000000004","2.4676984093515535","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.875","2.4516717225953673","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.88749999999999996","2.437139801216972","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_02","0.90000000000000002","2.421427230787236","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0","7.0685636154572329","3","2","2","2","2","0.50000000036494008","0.49999999963505998","1.0000000014597603","-7.2988010080266008E-10","NA","NA"
"bending_desc_04","0.012500000000000001","7.0582831621465578","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.01375","7.0561764743244355","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.016250000000000001","7.0514251755418123","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.018749999999999999","7.0459897637043278","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.021250000000000002","7.0399121844638817","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.02375","7.0332358644294857","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.025000000000000001","7.02968690132625","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.026249999999999999","7.0260046904413151","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.028750000000000001","7.0182621346842637","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.03125","7.0100505670073119","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.033750000000000002","7.0014107605868308","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.036249999999999998","6.9923814425069626","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.037499999999999999","6.9877322313732986","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.03875","6.9829991601296824","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.041250000000000002","6.9732980523699917","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.043749999999999997","6.9633098931697681","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.046249999999999999","6.9530640996161255","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.048750000000000002","6.9425877318492306","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.050000000000000003","6.9372709354355226","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
