"target_branch_id","paired_branch_id","mu","Lambda_target","Lambda_pair","gap_abs","gap_rel","sorted_position_target","sorted_position_pair","n_left_target","n_right_target","n_left_pair","n_right_pair"
"bending_desc_01","bending_desc_04","0.21875","5.3605767245803966","6.2404791425107344","0.87990241793033785","0.15169350583447647","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.22125","5.3698513797436558","6.2349176673313034","0.86506628758764759","0.14908806613530873","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.22375","5.3789367848944751","6.229689695788629","0.85075291089415384","0.14657253591711597","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.22500000000000001","5.3834034198309224","6.2272059084658871","0.84380248863496465","0.14535025075359145","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.22625000000000001","5.3878165514540495","6.2248117649534098","0.83699521349936035","0.14415258814695231","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.22875000000000001","5.3964733864428567","6.2203010196731165","0.82382763323025987","0.14183414507843642","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.23125000000000001","5.4048898078302248","6.2161750266047404","0.81128521877451565","0.13962321531337737","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.23375000000000001","5.4130478143638596","6.2124517826100396","0.79940396824617999","0.13752595517774802","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.23624999999999999","5.4209291314269441","6.2091496588721427","0.78822052744519855","0.13554861349738595","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.23749999999999999","5.4247602502498031","6.2076622867818765","0.78290203653207335","0.13460687729313717","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.23874999999999999","5.4285152341925293","6.2062870669398835","0.77777183274735417","0.13369747291222195","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.24124999999999999","5.4357876648477541","6.2038824823784831","0.76809481753072895","0.13197879455609279","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.24374999999999999","5.4427282680732363","6.2019540777728359","0.75922580969959963","0.13039871542231174","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.24625","5.4493190704062489","6.2005197676035451","0.75120069719729621","0.12896327711356184","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.24875","5.4555427853945817","6.1995968074447418","0.74405402205016014","0.12767826865107504","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.25","5.4585117618868697","6.1993322866039513","0.7408205247170816","0.12709391575931836","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.25124999999999997","5.4613829916819059","6.1992016165118269","0.737818624829921","0.1265491653499887","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.25374999999999998","5.4668243071741491","6.1993494123861907","0.73252510521204162","0.12558103844859392","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.25624999999999998","5.4718527950392648","6.2000542266865137","0.72820143164724893","0.12477848397726164","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.25874999999999998","5.4764559176728982","6.2013284884568467","0.72487257078394851","0.12414556487332616","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.26124999999999998","5.4806228003598525","6.2031826327417141","0.72255983238186161","0.12368570095061091","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.26250000000000001","5.4825399969710045","6.2043300169501086","0.72179001997910408","0.12352152785464809","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.26374999999999998","5.4843449535466036","6.2056254363819399","0.7212804828353363","0.1234015927802098","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.26624999999999999","5.4876154692852506","6.2086633731319516","0.72104790384670103","0.12329526570994202","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.26874999999999999","5.4904301195952874","6.2123005442742691","0.72187042467898177","0.12336786095704134","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.27124999999999999","5.4927867779658062","6.2165388714089485","0.72375209344314229","0.12361977369410486","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.27374999999999999","5.4946854440295505","6.2213780268701644","0.72669258284061389","0.12405063947384176","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.27500000000000002","5.4954638869136465","6.2240220560014645","0.72855816908781801","0.12433278603457178","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.27625","5.4961287679464235","6.2268150779986557","0.73068631005223228","0.12465918452812071","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.27875","5.4971213774162129","6.2328450420665105","0.73572366465029759","0.12544343919489961","2","3","1","2","1","2"
"bending_desc_01","bending_desc_04","0.28125","5.4976699851634168","6.2394609052445826","0.74179092008116587","0.12640072382380668","2","3","1","2","1","2"
